CMM,Status,Section Number,Content
2020-01_historical,historical,1,"    2                                   1  COMMISSION FIFTEENTH REGULAR SESSION Honolulu, Hawaii, USA 10 – 14 December 2018 CONSERVATION AND MANAGEMENT MEASURE FOR BIGEYE, YELLOWFIN AND SKIPJACK TUNA IN THE WESTERN AND CENTRAL PACIFIC OCEAN Conservation and Management Measure 2018-01*  PREAMBLE  The Western and Central Pacific Fisheries Commission (WCPFC):   Recalling that since 1999, in the Multilateral High Level Conferences, the Preparatory Conferences, and in the Commission for the Conservation and Management of Highly Migratory Fish Stocks in the Western and Central Pacific Ocean (the Commission), a number of resolutions and Conservation and Management Measures (CMMs) have been developed to prevent or mitigate the overfishing of bigeye and yellowfin tuna and to limit the growth of fishing capacity in the Western and Central Pacific Ocean;   Recalling that the objective of the Convention on the Conservation and Management of Highly Migratory Fish Stocks in the Western and Central Pacific Ocean (the Convention) is to ensure through effective management, the long-term conservation and sustainable use of the highly migratory fish stocks of the Western and Central Pacific Ocean in accordance with the 1982 Convention and the Agreement;  Recalling further the final statement of the Chairman of the Multilateral High Level Conferences in 2000 that: “It is important to clarify, however, that the Convention applies to the waters of the Pacific Ocean. In particular, the western side of the Convention Area is not intended to include waters of South-East Asia which are not part of the Pacific Ocean, nor is it intended to include waters of the South China Sea as this would involve States which are not participants in the Conference” (Report of the Seventh and Final Session, 30th August- 5 September 2000, p.29); Recognizing that the Scientific Committee has determined that the bigeye stock appears not to be experiencing overfishing and is not in an overfished condition and that the fishing mortality of bigeye should not be increased from the current level to maintain current or increased spawning biomass; that the yellowfin stock appears not to be experiencing overfishing and is not in an overfished condition and the current spawning biomass levels should be maintained; and that skipjack is currently moderately exploited, the fishing mortality level is sustainable, and that the spawning biomass be maintained near the target reference point;   * Version issued 2 May 2019  2 Recognizing further the interactions that occur between the fisheries for bigeye, yellowfin, and skipjack tuna;  Noting that Article 30(1) of the Convention requires the Commission to give full recognition to the special requirements of developing States that are Parties to the Convention, in particular small island developing States and Territories and possessions, in relation to the conservation and management of highly migratory fish stocks in the Convention Area and development of fisheries on such stocks, including the provision of financial, scientific, and technological assistance;  Noting further that Article 30(2) of the Convention requires the Commission to take into account the special requirements of developing States, in particular Small Island developing States and Territories. This includes ensuring that conservation and management measures adopted by it do not result in transferring, directly or indirectly, a disproportionate burden of conservation action onto developing States, Parties, and Territories;  Noting that Article 8(1) of the Convention which requires compatibility of conservation and management measures established for the high seas and those adopted for areas under national jurisdiction;  Recalling Article 8(4) of the Convention which requires the Commission to pay special attention to the high seas in the Convention Area that are surrounded by exclusive economic zones (EEZs);  Noting that the Parties to the Nauru Agreement (PNA) have adopted and implemented “A Third Arrangement Implementing The Nauru Agreement Setting Forth Additional Terms And Conditions Of Access To The Fisheries Zones Of The Parties”;  Noting further that the Parties to the Nauru Agreement have adopted and implemented a Vessel Day Scheme for the longline fishery, a Vessel Day Scheme for the purse seine fishery and a registry for FADs in the zones of the Parties, and may establish longline effort limits, or equivalent catch limits for longline fisheries within their exclusive economic zones.   Noting furthermore that the Members of the Pacific Islands Forum Fisheries Agency have indicated their intention to adopt a system of zone-based longline limits to replace the current system of flag-based bigeye catch limits within their EEZs, and a system of zone-based FAD set limits to replace the FAD closure and flag-based FAD set limits in their EEZs;  Acknowledging that the Commission has adopted a limit reference point (LRP) for bigeye, skipjack, and yellowfin tuna of 20% of the estimated recent average spawning biomass in the absence of fishing, and, for skipjack tuna, has also agreed to an interim target reference point (TRP) of 50% of the recent average spawning biomass in the absence of fishing (CMM 2015-06);   Acknowledging that the Commission has adopted CMM 2014-06 on Establishing a Harvest Strategy for Key Fisheries and Stocks in the Western and Central Pacific Ocean and a Work Plan to guide the development of key components of a Harvest Strategy, including the  3 recording of management objectives, adoption of reference points, and development of harvest control rules;  Adopts in accordance with Article 10 of the Convention, the following Conservation and Management Measure with respect to bigeye, yellowfin, and skipjack tuna:   PURPOSE  1. Pending the establishment of harvest strategies, and any implementing CMM, the purpose of this measure is to provide for a robust transitional management regime that ensures the sustainability of bigeye, skipjack, and yellowfin tuna stocks.   PRINCIPLES FOR APPLICATION OF THE MEASURE  Compatibility"
2020-01_historical,historical,2,"  For greater certainty, the works to be completed by 2020 shall be deferred to 202  2. Conservation and management measures established for the high seas and those adopted for areas under national jurisdiction shall be compatible in order to ensure conservation and management of bigeye, skipjack, and yellowfin tuna stocks in their entirety. Measures shall ensure, at a minimum, that stocks are maintained at levels capable of producing maximum sustainable yield, pending agreement on target reference points as part of the harvest strategy approach, as qualified by relevant environmental and economic factors including the special requirements of developing States in the Convention Area as expressed by Article 5 of the Convention.  Area of Application"
2020-01_historical,historical,3,This Measure applies to all areas of high seas and all EEZs in the Convention Area except where otherwise stated in the Measure.
2020-01_historical,historical,4,Coastal states are encouraged to take measures in archipelagic waters and territorial seas which are consistent with the objectives of this Measure and to inform the Commission Secretariat of the relevant measures that they will apply in these waters.  Small Island Developing States
2020-01_historical,historical,5,"With the exception of paragraphs 16-25, 31, 33-38, and 50-54, nothing in this Measure shall prejudice the rights and obligations of those small island developing State Members and Participating Territories in the Convention Area seeking to develop their domestic fisheries."
2020-01_historical,historical,6,"For the avoidance of doubt, where the term “SIDS” is used throughout this measure, the term includes Participating Territories. The term “CCM” means Members, Cooperating Non-Members and Participating Territories.    4"
2020-01_historical,historical,7,"In giving effect to this CMM, the Commission shall pay attention to: (a) the geographical situation of a small island developing State which is made up of non-contiguous groups of islands having a distinct economic and cultural identity of their own but which are separated by areas of high seas; (b) the special circumstances of a State which is surrounded by the exclusive economic zones of other States and has a limited exclusive economic zone of its own; and (c) the need to avoid adverse impacts on subsistence, small-scale and artisanal fishers.   GENERAL PROVISIONS  Charter Arrangements"
2020-01_historical,historical,8,"For the purposes of paragraphs 39-41 and 45-49, attribution of catch and effort shall be to the flag State, except that catches and effort of vessels notified as chartered under CMM 2016-05 or its replacement shall be attributed to the chartering Member, or Participating Territory.  Attribution for the purpose of this Measure is without prejudice to attribution for the purposes of establishing rights and allocation."
2020-01_historical,historical,9,"For purposes of paragraphs 39-41 and 45-49, catches and effort of United States flagged vessels operating under agreements with its Participating Territories shall be attributed to the Participating Territories.  Such agreements shall be notified to the Commission in the form of notification under CMM 2016-05 or its replacement.  Attribution for the purpose of this Measure is without prejudice to attribution for the purposes of establishing rights and allocation.    Overlap Area"
2020-01_historical,historical,10,"Where flag CCMs choose to implement IATTC measures in the overlap area, any calculation of limits for the Convention Area (excluding the overlap area) that are done on the basis of historical catch or effort levels, shall exclude historical catch or effort within the overlap area. Notwithstanding decisions on application of catch and/or effort limits, all other provisions of this measure apply to all vessels fishing in the overlap area.    HARVEST STRATEGIES AND INTERIM OBJECTIVES FOR BIGEYE, SKIPJACK, AND YELLOWFIN TUNA"
